transaction_id,customer_id,transaction_date,product_category,size_tier,quantity,price_per_unit,discount_percent,sales_channel,total_amount
TX000283,CUST00075,2025-09-14 00:00:00,Footwear,M,1,186.83,19.95,Online,149.56
TX000284,CUST00076,2025-12-25 00:00:00,Apparel,L,1,36.24,0.0,In-Store,36.24
TX000285,CUST00076,2025-12-27 00:00:00,Accessories,M,1,31.76,9.25,In-Store,28.82
TX000286,CUST00076,2025-12-27 00:00:00,Home & Living,XL,1,62.54,0.0,In-Store,62.54
TX000287,CUST00076,2026-01-11 00:00:00,Apparel,S,2,106.86,0.0,In-Store,213.72
TX000288,CUST00076,2026-01-25 00:00:00,Footwear,M,2,167.83,0.0,Online,335.66
TX000289,CUST00076,2026-02-09 00:00:00,Home & Living,M,1,120.61,16.51,Online,100.7
TX000290,CUST00076,2026-02-28 00:00:00,Footwear,M,1,145.49,38.04,In-Store,90.15
TX000291,CUST00076,2026-04-03 00:00:00,Footwear,M,1,173.21,25.33,Online,129.34
TX000292,CUST00077,2025-02-21 00:00:00,Apparel,L,1,58.19,0.0,In-Store,58.19
TX000293,CUST00077,2025-02-28 00:00:00,Accessories,S,2,45.85,0.0,Online,91.7
TX000294,CUST00077,2025-04-29 00:00:00,Accessories,M,1,55.23,12.33,In-Store,48.42
TX000295,CUST00077,2025-06-04 00:00:00,Apparel,XS,1,32.01,0.0,In-Store,32.01
TX000296,CUST00077,2025-06-20 00:00:00,Apparel,M,1,103.95,0.0,In-Store,103.95
TX000297,CUST00077,2025-08-24 00:00:00,Home & Living,XS,1,226.48,0.0,In-Store,226.48
TX000298,CUST00077,2025-08-24 00:00:00,Apparel,XS,2,28.05,0.0,Online,56.1
TX000299,CUST00077,2025-10-20 00:00:00,Footwear,L,1,174.43,0.0,Online,174.43
TX000300,CUST00077,2025-12-02 00:00:00,Accessories,L,1,15.98,0.0,In-Store,15.98
TX000301,CUST00077,2026-05-01 00:00:00,Apparel,L,1,42.45,0.0,Online,42.45
TX000302,CUST00077,2026-06-06 00:00:00,Footwear,XS,1,147.9,0.0,Online,147.9
TX000303,CUST00077,2026-06-25 00:00:00,Footwear,XS,1,66.26,26.11,In-Store,48.96
TX000304,CUST00078,2024-06-26 00:00:00,Accessories,M,1,12.1,0.0,In-Store,12.1
TX000305,CUST00078,2024-12-24 00:00:00,Footwear,M,1,97.19,0.0,Online,97.19
TX000306,CUST00078,2025-04-27 00:00:00,Footwear,M,1,97.17,17.45,Online,80.21
TX000307,CUST00078,2026-02-16 00:00:00,Apparel,L,1,98.63,24.9,Online,74.07
TX000308,CUST00079,2024-10-05 00:00:00,Accessories,L,2,20.47,0.0,Online,40.94
TX000309,CUST00079,2025-02-07 00:00:00,Home & Living,XL,1,69.77,0.0,In-Store,69.77
TX000310,CUST00079,2025-02-24 00:00:00,Footwear,M,1,199.55,0.0,In-Store,199.55
TX000311,CUST00079,2026-04-03 00:00:00,Apparel,XL,2,38.55,0.0,Online,77.1
TX000312,CUST00079,2026-05-30 00:00:00,Apparel,M,1,68.21,12.39,Online,59.76
TX000313,CUST00080,2025-12-17 00:00:00,Footwear,XL,1,178.85,0.0,In-Store,178.85
TX000314,CUST00081,2025-09-20 00:00:00,Footwear,M,1,181.33,0.0,In-Store,181.33
TX000315,CUST00082,2024-11-07 00:00:00,Home & Living,L,1,186.09,0.0,Online,186.09
TX000316,CUST00083,2025-12-05 00:00:00,Apparel,L,1,94.52,0.0,In-Store,94.52
TX000317,CUST00083,2026-02-14 00:00:00,Home & Living,L,1,125.74,0.0,Online,125.74
TX000318,CUST00084,2024-08-08 00:00:00,Accessories,XL,1,12.04,0.0,Online,12.04
TX000319,CUST00084,2025-07-06 00:00:00,Footwear,M,4,82.01,5.8,In-Store,309.01
TX000320,CUST00084,2025-12-27 00:00:00,Accessories,L,1,14.5,0.0,Online,14.5
TX000321,CUST00085,2025-05-18 00:00:00,Apparel,S,1,110.66,23.83,Online,84.29
TX000322,CUST00085,2025-06-25 00:00:00,Footwear,XL,1,167.58,0.0,Online,167.58
TX000323,CUST00085,2026-04-14 00:00:00,Apparel,S,1,109.91,23.07,Online,84.55
TX000324,CUST00086,2024-09-27 00:00:00,Apparel,S,1,118.01,0.0,Online,118.01
TX000325,CUST00086,2024-10-08 00:00:00,Home & Living,M,1,85.66,0.0,In-Store,85.66
TX000326,CUST00086,2025-01-01 00:00:00,Home & Living,M,2,168.05,0.0,In-Store,336.1
TX000327,CUST00086,2025-01-18 00:00:00,Footwear,S,1,174.23,0.0,In-Store,174.23
TX000328,CUST00086,2025-01-30 00:00:00,Footwear,M,1,76.53,0.0,Online,76.53
TX000329,CUST00086,2025-02-22 00:00:00,Footwear,XS,1,155.31,0.0,In-Store,155.31
TX000330,CUST00086,2025-02-25 00:00:00,Apparel,L,1,83.54,0.0,Online,83.54
TX000331,CUST00086,2025-06-20 00:00:00,Apparel,L,1,72.82,0.0,In-Store,72.82
TX000332,CUST00086,2025-08-14 00:00:00,Footwear,M,1,67.18,0.0,In-Store,67.18
TX000333,CUST00086,2025-08-14 00:00:00,Footwear,XS,1,173.06,0.0,In-Store,173.06
TX000334,CUST00086,2025-11-14 00:00:00,Accessories,XL,1,27.39,0.0,Online,27.39
TX000335,CUST00086,2025-12-28 00:00:00,Accessories,L,1,69.09,5.26,In-Store,65.46
TX000336,CUST00086,2025-12-29 00:00:00,Home & Living,XL,1,289.18,0.0,Online,289.18
TX000337,CUST00086,2026-01-06 00:00:00,Footwear,M,2,170.2,0.0,Online,340.4
TX000338,CUST00086,2026-02-17 00:00:00,Accessories,S,1,30.68,7.31,In-Store,28.44
TX000339,CUST00086,2026-03-11 00:00:00,Footwear,S,2,144.1,24.35,In-Store,218.02
TX000340,CUST00086,2026-05-09 00:00:00,Accessories,M,1,55.99,0.0,Online,55.99
TX000341,CUST00087,2026-02-06 00:00:00,Home & Living,L,1,207.92,0.0,Online,207.92
TX000342,CUST00088,2024-06-19 00:00:00,Apparel,S,1,80.04,16.48,Online,66.85
TX000343,CUST00088,2024-07-21 00:00:00,Accessories,M,1,42.13,0.0,In-Store,42.13
TX000344,CUST00088,2024-09-22 00:00:00,Apparel,M,1,71.22,0.0,Online,71.22
TX000345,CUST00088,2025-01-19 00:00:00,Footwear,M,2,76.97,11.25,Online,136.62
TX000346,CUST00088,2025-02-03 00:00:00,Footwear,S,4,140.0,23.26,Online,429.74
TX000347,CUST00088,2026-03-04 00:00:00,Apparel,XS,1,97.29,14.12,In-Store,83.55
TX000348,CUST00089,2026-01-18 00:00:00,Home & Living,M,2,207.76,0.0,In-Store,415.52
TX000349,CUST00090,2025-12-30 00:00:00,Home & Living,M,1,89.55,0.0,Online,89.55
TX000350,CUST00090,2026-01-23 00:00:00,Home & Living,M,2,200.07,0.0,Online,400.14
TX000351,CUST00090,2026-02-13 00:00:00,Apparel,M,1,109.5,0.0,Online,109.5
TX000352,CUST00090,2026-03-14 00:00:00,Home & Living,S,1,65.38,0.0,Online,65.38
TX000353,CUST00090,2026-05-02 00:00:00,Accessories,S,1,34.18,0.0,Online,34.18
TX000354,CUST00090,2026-05-28 00:00:00,Footwear,S,1,98.23,7.32,Online,91.04
TX000355,CUST00090,2026-06-05 00:00:00,Apparel,L,1,86.4,0.0,Online,86.4
TX000356,CUST00090,2026-06-25 00:00:00,Footwear,M,1,91.16,20.85,In-Store,72.15
TX000357,CUST00091,2025-11-12 00:00:00,Apparel,M,1,26.55,0.0,In-Store,26.55
TX000358,CUST00091,2025-11-20 00:00:00,Home & Living,M,2,141.09,0.0,Online,282.18
TX000359,CUST00091,2025-12-14 00:00:00,Footwear,XL,1,146.16,0.0,In-Store,146.16
TX000360,CUST00091,2026-01-22 00:00:00,Apparel,S,1,119.39,0.0,In-Store,119.39
TX000361,CUST00091,2026-02-22 00:00:00,Apparel,XL,3,107.46,24.62,Online,243.01
TX000362,CUST00091,2026-03-09 00:00:00,Footwear,L,1,75.55,21.12,Online,59.59
TX000363,CUST00091,2026-03-27 00:00:00,Footwear,M,1,150.24,0.0,Online,150.24
TX000364,CUST00091,2026-06-14 00:00:00,Home & Living,S,1,228.68,0.0,Online,228.68
TX000365,CUST00091,2026-06-28 00:00:00,Accessories,M,1,14.88,0.0,Online,14.88
TX000366,CUST00092,2026-03-01 00:00:00,Home & Living,M,2,117.63,0.0,Online,235.26
TX000367,CUST00092,2026-04-04 00:00:00,Accessories,S,3,35.06,0.0,In-Store,105.18
TX000368,CUST00093,2025-10-10 00:00:00,Apparel,L,1,108.24,0.0,Online,108.24
TX000369,CUST00094,2025-05-05 00:00:00,Apparel,S,1,45.15,0.0,Online,45.15
TX000370,CUST00094,2025-07-19 00:00:00,Home & Living,S,1,206.88,0.0,Online,206.88
TX000371,CUST00094,2025-12-12 00:00:00,Home & Living,M,1,165.81,0.0,In-Store,165.81
TX000372,CUST00094,2026-06-23 00:00:00,Accessories,M,1,68.18,0.0,Online,68.18
TX000373,CUST00095,2025-09-23 00:00:00,Accessories,XL,1,54.29,8.32,Online,49.77
TX000374,CUST00095,2025-11-09 00:00:00,Footwear,L,1,76.63,7.69,In-Store,70.74
TX000375,CUST00095,2025-11-12 00:00:00,Footwear,M,1,123.25,8.83,In-Store,112.37
TX000376,CUST00095,2025-12-18 00:00:00,Accessories,L,1,20.87,5.94,Online,19.63
TX000377,CUST00095,2025-12-25 00:00:00,Home & Living,XS,4,103.19,0.0,Online,412.76
TX000378,CUST00095,2026-01-04 00:00:00,Home & Living,M,2,240.25,0.0,In-Store,480.5
TX000379,CUST00095,2026-01-05 00:00:00,Apparel,XS,1,63.98,29.85,Online,44.88
TX000380,CUST00095,2026-01-12 00:00:00,Footwear,XL,1,161.65,38.42,In-Store,99.54
TX000381,CUST00095,2026-02-06 00:00:00,Footwear,S,4,181.41,36.86,Online,458.17
TX000382,CUST00095,2026-02-16 00:00:00,Home & Living,M,1,45.89,0.0,Online,45.89
TX000383,CUST00095,2026-02-16 00:00:00,Footwear,XL,1,168.88,8.86,Online,153.92
TX000384,CUST00095,2026-02-25 00:00:00,Home & Living,L,1,211.04,0.0,Online,211.04
TX000385,CUST00095,2026-03-18 00:00:00,Home & Living,M,2,67.71,0.0,Online,135.42
TX000386,CUST00095,2026-04-10 00:00:00,Apparel,L,1,58.27,26.48,In-Store,42.84
TX000387,CUST00095,2026-04-11 00:00:00,Apparel,XL,2,38.55,0.0,Online,77.1
TX000388,CUST00095,2026-04-17 00:00:00,Home & Living,XL,1,214.8,0.0,Online,214.8
TX000389,CUST00095,2026-05-24 00:00:00,Home & Living,L,1,80.93,0.0,In-Store,80.93
TX000390,CUST00095,2026-06-02 00:00:00,Accessories,XL,1,37.06,8.05,Online,34.08
TX000391,CUST00095,2026-06-06 00:00:00,Accessories,M,1,66.93,0.0,Online,66.93
TX000392,CUST00096,2026-01-01 00:00:00,Apparel,S,3,27.51,0.0,Online,82.53
TX000393,CUST00096,2026-01-11 00:00:00,Accessories,L,1,34.25,0.0,In-Store,34.25
TX000394,CUST00096,2026-02-22 00:00:00,Footwear,M,1,150.51,0.0,In-Store,150.51
TX000395,CUST00097,2026-04-16 00:00:00,Apparel,XS,1,34.25,17.04,Online,28.41
TX000396,CUST00098,2025-07-04 00:00:00,Accessories,S,1,53.92,0.0,Online,53.92
TX000397,CUST00098,2025-08-19 00:00:00,Apparel,L,2,84.25,6.68,Online,157.24
TX000398,CUST00098,2025-09-19 00:00:00,Accessories,XS,1,40.79,0.0,Online,40.79
TX000399,CUST00098,2026-02-15 00:00:00,Footwear,M,1,77.61,34.67,Online,50.7
TX000400,CUST00098,2026-02-26 00:00:00,Apparel,S,1,85.44,25.46,In-Store,63.69
TX000401,CUST00098,2026-03-21 00:00:00,Accessories,M,1,28.85,0.0,In-Store,28.85
TX000402,CUST00098,2026-06-01 00:00:00,Footwear,S,1,169.98,0.0,In-Store,169.98
TX000403,CUST00098,2026-06-21 00:00:00,Apparel,M,1,26.05,21.13,In-Store,20.55
TX000404,CUST00099,2025-06-15 00:00:00,Accessories,L,1,65.63,0.0,Online,65.63
TX000405,CUST00099,2025-10-30 00:00:00,Apparel,M,1,39.38,0.0,Online,39.38
TX000406,CUST00100,2026-04-23 00:00:00,Accessories,S,1,70.28,0.0,Online,70.28
TX000407,CUST00101,2024-10-07 00:00:00,Footwear,L,1,84.73,0.0,In-Store,84.73
TX000408,CUST00101,2024-10-23 00:00:00,Footwear,M,3,59.29,6.31,In-Store,166.65
TX000409,CUST00101,2024-11-15 00:00:00,Apparel,XL,3,55.51,0.0,Online,166.53
TX000410,CUST00101,2024-12-14 00:00:00,Accessories,L,1,41.92,0.0,Online,41.92
TX000411,CUST00101,2024-12-24 00:00:00,Accessories,XS,1,11.58,0.0,Online,11.58
TX000412,CUST00101,2025-02-16 00:00:00,Apparel,S,1,63.76,0.0,Online,63.76
TX000413,CUST00101,2025-05-02 00:00:00,Footwear,M,1,81.12,0.0,Online,81.12
TX000414,CUST00101,2025-10-25 00:00:00,Accessories,M,2,38.53,0.0,In-Store,77.06
TX000415,CUST00101,2026-01-31 00:00:00,Home & Living,L,1,167.16,13.11,Online,145.25
TX000416,CUST00101,2026-06-01 00:00:00,Home & Living,S,1,129.84,0.0,Online,129.84
TX000417,CUST00102,2026-02-17 00:00:00,Home & Living,M,1,50.01,0.0,Online,50.01
TX000418,CUST00103,2025-03-29 00:00:00,Accessories,XL,1,63.09,0.0,In-Store,63.09
TX000419,CUST00103,2026-01-05 00:00:00,Footwear,L,1,192.2,0.0,In-Store,192.2
TX000420,CUST00104,2024-03-28 00:00:00,Apparel,L,1,72.18,13.76,Online,62.25
TX000421,CUST00104,2024-05-17 00:00:00,Accessories,M,1,13.6,0.0,In-Store,13.6
TX000422,CUST00104,2024-10-09 00:00:00,Apparel,M,1,29.95,0.0,In-Store,29.95
TX000423,CUST00104,2025-05-10 00:00:00,Accessories,M,1,17.67,0.0,In-Store,17.67
TX000424,CUST00104,2025-07-23 00:00:00,Apparel,L,1,33.74,15.33,In-Store,28.57
TX000425,CUST00105,2024-08-26 00:00:00,Apparel,S,1,82.23,0.0,In-Store,82.23
TX000426,CUST00105,2024-08-26 00:00:00,Apparel,L,1,32.26,0.0,Online,32.26
TX000427,CUST00105,2024-09-15 00:00:00,Accessories,L,1,29.68,0.0,Online,29.68
TX000428,CUST00105,2024-11-05 00:00:00,Home & Living,XL,1,178.48,10.2,Online,160.28
TX000429,CUST00105,2024-12-30 00:00:00,Apparel,L,1,38.03,0.0,Online,38.03
TX000430,CUST00105,2025-04-14 00:00:00,Home & Living,L,2,243.8,8.53,Online,446.01
TX000431,CUST00105,2025-09-21 00:00:00,Apparel,XS,1,28.21,14.6,In-Store,24.09
TX000432,CUST00106,2024-10-27 00:00:00,Accessories,S,1,21.99,0.0,Online,21.99
TX000433,CUST00106,2025-10-10 00:00:00,Home & Living,L,3,276.16,0.0,Online,828.48
TX000434,CUST00106,2025-12-10 00:00:00,Accessories,M,2,32.16,0.0,Online,64.32
TX000435,CUST00107,2025-12-11 00:00:00,Home & Living,M,2,283.56,0.0,Online,567.12
TX000436,CUST00107,2026-02-21 00:00:00,Accessories,XL,3,40.38,0.0,Online,121.14
TX000437,CUST00107,2026-04-04 00:00:00,Home & Living,M,1,101.23,0.0,Online,101.23
TX000438,CUST00107,2026-05-17 00:00:00,Home & Living,XS,1,101.39,0.0,In-Store,101.39
TX000439,CUST00108,2025-09-23 00:00:00,Home & Living,S,2,181.13,0.0,Online,362.26
TX000440,CUST00108,2025-09-27 00:00:00,Home & Living,M,2,68.71,0.0,Online,137.42
TX000441,CUST00108,2025-10-07 00:00:00,Accessories,L,1,65.94,0.0,Online,65.94
TX000442,CUST00108,2025-10-18 00:00:00,Home & Living,XS,1,258.91,0.0,Online,258.91
TX000443,CUST00108,2025-10-29 00:00:00,Apparel,S,1,67.16,0.0,Online,67.16
TX000444,CUST00108,2025-12-19 00:00:00,Footwear,M,1,113.97,5.86,In-Store,107.29
TX000445,CUST00108,2026-01-08 00:00:00,Home & Living,XS,1,292.98,0.0,Online,292.98
TX000446,CUST00108,2026-03-21 00:00:00,Apparel,L,1,45.09,22.89,In-Store,34.77
TX000447,CUST00108,2026-04-16 00:00:00,Accessories,L,1,47.87,0.0,Online,47.87
TX000448,CUST00108,2026-05-02 00:00:00,Apparel,M,3,119.27,0.0,In-Store,357.81
TX000449,CUST00108,2026-05-04 00:00:00,Apparel,M,2,75.14,16.81,Online,125.02
TX000450,CUST00108,2026-05-13 00:00:00,Home & Living,S,3,122.1,0.0,In-Store,366.3
TX000451,CUST00108,2026-05-15 00:00:00,Apparel,XS,1,67.28,0.0,Online,67.28
TX000452,CUST00108,2026-05-22 00:00:00,Apparel,M,3,87.07,0.0,Online,261.21
TX000453,CUST00108,2026-06-30 00:00:00,Accessories,M,3,25.92,0.0,In-Store,77.76
TX000454,CUST00109,2025-05-12 00:00:00,Footwear,XS,1,165.9,0.0,In-Store,165.9
TX000455,CUST00109,2025-05-31 00:00:00,Footwear,XL,2,68.96,20.1,In-Store,110.2
TX000456,CUST00109,2025-06-15 00:00:00,Footwear,L,3,103.16,0.0,Online,309.48
TX000457,CUST00109,2025-10-27 00:00:00,Apparel,M,4,29.3,0.0,Online,117.2
TX000458,CUST00109,2025-11-02 00:00:00,Footwear,L,2,115.35,0.0,In-Store,230.7
TX000459,CUST00109,2025-12-15 00:00:00,Apparel,M,1,25.74,0.0,In-Store,25.74
TX000460,CUST00109,2026-01-20 00:00:00,Accessories,S,1,48.23,0.0,Online,48.23
TX000461,CUST00110,2025-12-26 00:00:00,Apparel,M,2,94.79,0.0,Online,189.58
TX000462,CUST00110,2026-01-13 00:00:00,Home & Living,L,1,110.47,9.11,Online,100.41
TX000463,CUST00110,2026-03-09 00:00:00,Home & Living,S,4,234.67,0.0,In-Store,938.68
TX000464,CUST00110,2026-03-26 00:00:00,Accessories,L,1,68.67,0.0,Online,68.67
TX000465,CUST00110,2026-03-28 00:00:00,Home & Living,M,1,284.58,0.0,In-Store,284.58
TX000466,CUST00110,2026-04-28 00:00:00,Home & Living,L,3,224.81,0.0,Online,674.43
TX000467,CUST00110,2026-05-20 00:00:00,Apparel,M,2,119.34,0.0,Online,238.68
TX000468,CUST00111,2025-07-17 00:00:00,Apparel,XL,2,54.91,0.0,Online,109.82
TX000469,CUST00111,2025-09-16 00:00:00,Home & Living,XL,1,182.92,0.0,In-Store,182.92
TX000470,CUST00111,2026-01-15 00:00:00,Accessories,S,1,34.45,0.0,In-Store,34.45
TX000471,CUST00111,2026-03-11 00:00:00,Accessories,L,2,28.37,13.76,In-Store,48.93
TX000472,CUST00111,2026-03-17 00:00:00,Apparel,XS,1,71.62,0.0,In-Store,71.62
TX000473,CUST00112,2025-05-26 00:00:00,Accessories,M,2,53.42,0.0,In-Store,106.84
TX000474,CUST00112,2025-07-21 00:00:00,Home & Living,S,1,64.78,0.0,In-Store,64.78
TX000475,CUST00112,2025-09-26 00:00:00,Home & Living,M,1,147.59,0.0,In-Store,147.59
TX000476,CUST00112,2025-11-15 00:00:00,Footwear,M,2,166.05,0.0,In-Store,332.1
TX000477,CUST00112,2026-04-02 00:00:00,Accessories,M,1,27.42,0.0,In-Store,27.42
TX000478,CUST00112,2026-05-20 00:00:00,Home & Living,M,1,119.17,0.0,Online,119.17
TX000479,CUST00113,2026-01-09 00:00:00,Apparel,S,1,63.93,0.0,Online,63.93
TX000480,CUST00114,2024-12-24 00:00:00,Apparel,L,2,33.57,0.0,In-Store,67.14
TX000481,CUST00115,2025-07-12 00:00:00,Accessories,XL,3,31.55,0.0,In-Store,94.65
TX000482,CUST00115,2025-08-24 00:00:00,Apparel,XS,2,75.02,0.0,In-Store,150.04
TX000483,CUST00115,2025-09-24 00:00:00,Accessories,M,1,58.74,0.0,Online,58.74
TX000484,CUST00115,2025-11-26 00:00:00,Home & Living,L,2,55.28,0.0,In-Store,110.56
TX000485,CUST00115,2026-02-07 00:00:00,Accessories,L,1,48.23,0.0,In-Store,48.23
TX000486,CUST00115,2026-03-14 00:00:00,Footwear,M,1,53.51,12.09,Online,47.04
TX000487,CUST00116,2025-11-05 00:00:00,Footwear,XL,1,155.43,0.0,Online,155.43
TX000488,CUST00116,2026-03-16 00:00:00,Home & Living,XS,2,224.36,0.0,Online,448.72
TX000489,CUST00117,2025-04-29 00:00:00,Home & Living,S,1,249.57,0.0,Online,249.57
TX000490,CUST00117,2026-01-28 00:00:00,Footwear,M,1,62.58,0.0,In-Store,62.58
TX000491,CUST00118,2025-09-20 00:00:00,Home & Living,L,2,44.68,0.0,Online,89.36
TX000492,CUST00118,2025-10-20 00:00:00,Accessories,M,2,61.66,0.0,Online,123.32
TX000493,CUST00118,2025-12-10 00:00:00,Footwear,S,1,178.8,0.0,Online,178.8
TX000494,CUST00118,2026-01-21 00:00:00,Footwear,S,1,52.04,0.0,Online,52.04
TX000495,CUST00119,2025-05-02 00:00:00,Footwear,XL,1,94.51,0.0,Online,94.51
TX000496,CUST00119,2026-04-22 00:00:00,Home & Living,M,1,133.48,0.0,Online,133.48
TX000497,CUST00119,2026-05-31 00:00:00,Home & Living,XL,1,101.58,0.0,In-Store,101.58
TX000498,CUST00120,2024-05-20 00:00:00,Accessories,S,1,14.36,0.0,Online,14.36
TX000499,CUST00120,2025-03-31 00:00:00,Footwear,M,1,59.17,0.0,Online,59.17
TX000500,CUST00120,2025-07-10 00:00:00,Accessories,M,1,10.92,7.84,In-Store,10.06
TX000501,CUST00120,2025-09-07 00:00:00,Home & Living,M,1,141.87,0.0,Online,141.87
TX000502,CUST00120,2025-10-28 00:00:00,Accessories,L,1,27.09,12.97,Online,23.58
TX000503,CUST00120,2026-05-12 00:00:00,Home & Living,S,3,230.38,0.0,In-Store,691.14
TX000504,CUST00121,2025-08-29 00:00:00,Home & Living,M,1,292.01,17.11,Online,242.05
TX000505,CUST00122,2025-05-16 00:00:00,Home & Living,S,2,119.0,14.08,Online,204.49
TX000506,CUST00122,2025-06-08 00:00:00,Home & Living,L,2,257.57,0.0,Online,515.14
TX000507,CUST00122,2025-06-16 00:00:00,Footwear,L,1,76.7,0.0,In-Store,76.7
TX000508,CUST00122,2025-06-24 00:00:00,Footwear,M,1,133.97,0.0,In-Store,133.97
TX000509,CUST00122,2025-09-15 00:00:00,Accessories,M,1,44.19,8.1,Online,40.61
TX000510,CUST00122,2026-05-11 00:00:00,Apparel,M,1,28.19,16.97,Online,23.41
TX000511,CUST00123,2025-01-09 00:00:00,Home & Living,L,1,271.98,0.0,In-Store,271.98
TX000512,CUST00123,2025-03-17 00:00:00,Footwear,S,2,67.91,0.0,In-Store,135.82
TX000513,CUST00123,2026-03-30 00:00:00,Home & Living,L,4,86.46,0.0,Online,345.84
TX000514,CUST00123,2026-06-12 00:00:00,Home & Living,M,2,79.84,0.0,In-Store,159.68
TX000515,CUST00124,2024-12-12 00:00:00,Accessories,M,2,42.6,0.0,Online,85.2
TX000516,CUST00124,2024-12-16 00:00:00,Accessories,XL,1,36.6,0.0,In-Store,36.6
TX000517,CUST00125,2025-12-20 00:00:00,Apparel,S,1,68.99,7.26,In-Store,63.98
TX000518,CUST00125,2026-02-10 00:00:00,Apparel,L,2,99.93,14.36,Online,171.16
TX000519,CUST00125,2026-06-28 00:00:00,Accessories,S,2,57.98,0.0,Online,115.96
TX000520,CUST00126,2025-12-14 00:00:00,Accessories,M,1,29.17,0.0,Online,29.17
TX000521,CUST00126,2026-01-04 00:00:00,Home & Living,S,2,173.61,0.0,In-Store,347.22
TX000522,CUST00126,2026-05-28 00:00:00,Footwear,M,1,135.31,0.0,Online,135.31
TX000523,CUST00127,2025-12-20 00:00:00,Home & Living,XS,1,239.95,0.0,Online,239.95
TX000524,CUST00127,2026-02-07 00:00:00,Accessories,M,1,40.37,0.0,Online,40.37
TX000525,CUST00128,2025-05-03 00:00:00,Accessories,XL,1,31.76,0.0,Online,31.76
TX000526,CUST00128,2025-10-29 00:00:00,Footwear,M,1,162.81,0.0,In-Store,162.81
TX000527,CUST00129,2025-05-26 00:00:00,Home & Living,XL,1,281.18,0.0,In-Store,281.18
TX000528,CUST00129,2025-06-04 00:00:00,Footwear,M,2,193.1,0.0,Online,386.2
TX000529,CUST00129,2025-08-30 00:00:00,Accessories,XS,3,46.92,11.63,In-Store,124.39
TX000530,CUST00129,2025-10-06 00:00:00,Accessories,L,2,39.82,5.01,Online,75.65
TX000531,CUST00129,2025-11-03 00:00:00,Apparel,S,1,106.49,0.0,In-Store,106.49
TX000532,CUST00129,2026-01-26 00:00:00,Home & Living,S,1,77.22,13.25,Online,66.99
TX000533,CUST00129,2026-05-27 00:00:00,Footwear,S,2,155.93,0.0,Online,311.86
TX000534,CUST00130,2026-03-16 00:00:00,Apparel,S,1,82.81,0.0,Online,82.81
TX000535,CUST00130,2026-04-20 00:00:00,Footwear,M,3,146.84,11.58,Online,389.51
TX000536,CUST00130,2026-04-26 00:00:00,Accessories,XS,1,28.52,0.0,In-Store,28.52
TX000537,CUST00130,2026-05-08 00:00:00,Footwear,L,1,109.73,0.0,Online,109.73
TX000538,CUST00130,2026-05-14 00:00:00,Apparel,S,1,63.42,0.0,Online,63.42
TX000539,CUST00130,2026-05-31 00:00:00,Footwear,XS,1,148.07,0.0,Online,148.07
TX000540,CUST00131,2025-12-01 00:00:00,Home & Living,L,2,292.52,7.68,Online,540.11
TX000541,CUST00131,2026-02-19 00:00:00,Apparel,S,1,57.03,0.0,Online,57.03
TX000542,CUST00131,2026-03-14 00:00:00,Footwear,XS,1,119.71,35.38,Online,77.36
TX000543,CUST00131,2026-04-13 00:00:00,Home & Living,M,1,124.43,0.0,In-Store,124.43
TX000544,CUST00132,2025-01-16 00:00:00,Apparel,XS,1,58.94,23.47,Online,45.11
TX000545,CUST00132,2025-02-13 00:00:00,Footwear,S,1,91.2,0.0,In-Store,91.2
TX000546,CUST00133,2025-12-10 00:00:00,Home & Living,XL,3,233.56,0.0,Online,700.68
TX000547,CUST00133,2025-12-11 00:00:00,Apparel,S,2,66.18,9.79,Online,119.4
TX000548,CUST00133,2025-12-20 00:00:00,Accessories,XL,1,13.17,0.0,Online,13.17
TX000549,CUST00133,2025-12-21 00:00:00,Accessories,M,1,53.64,0.0,In-Store,53.64
TX000550,CUST00133,2025-12-26 00:00:00,Footwear,M,1,167.31,0.0,Online,167.31
TX000551,CUST00133,2026-01-07 00:00:00,Home & Living,M,1,94.58,0.0,Online,94.58
TX000552,CUST00133,2026-02-22 00:00:00,Footwear,XS,1,145.22,18.62,In-Store,118.18
TX000553,CUST00133,2026-03-06 00:00:00,Home & Living,M,2,75.22,0.0,Online,150.44
TX000554,CUST00133,2026-03-08 00:00:00,Footwear,M,1,54.84,0.0,In-Store,54.84
TX000555,CUST00133,2026-03-28 00:00:00,Home & Living,L,1,233.22,0.0,Online,233.22
TX000556,CUST00133,2026-04-11 00:00:00,Footwear,XL,1,143.73,17.31,Online,118.85
TX000557,CUST00133,2026-04-14 00:00:00,Footwear,XL,4,106.29,0.0,Online,425.16
TX000558,CUST00133,2026-04-25 00:00:00,Accessories,L,4,47.1,6.59,In-Store,175.98
TX000559,CUST00133,2026-05-05 00:00:00,Footwear,L,1,82.66,0.0,Online,82.66
TX000560,CUST00133,2026-05-13 00:00:00,Home & Living,L,1,176.11,0.0,Online,176.11
TX000561,CUST00133,2026-06-04 00:00:00,Footwear,L,1,181.0,0.0,Online,181.0
TX000562,CUST00133,2026-06-04 00:00:00,Accessories,M,1,16.39,0.0,Online,16.39
TX000563,CUST00133,2026-06-26 00:00:00,Apparel,M,1,38.16,0.0,In-Store,38.16
TX000564,CUST00134,2025-01-13 00:00:00,Accessories,S,2,20.49,0.0,In-Store,40.98
TX000565,CUST00134,2025-03-24 00:00:00,Accessories,M,1,29.04,0.0,Online,29.04
