campaign_id,campaign_name,date,channel,spend,impressions,clicks,conversions
CAMP00313,LumaStyle_Email_202403,2024-03-03,Email,25.45,2696,307,7
CAMP00314,LumaStyle_Organic_202403,2024-03-03,Organic,0.0,7979,289,6
CAMP00315,LumaStyle_Referral_202403,2024-03-03,Referral,0.0,1503,88,6
CAMP00316,LumaStyle_GoogleAds_202403,2024-03-04,Google Ads,435.11,23679,518,20
CAMP00317,LumaStyle_MetaAds_202403,2024-03-04,Meta Ads,240.74,18143,225,8
CAMP00318,LumaStyle_Email_202403,2024-03-04,Email,53.32,3632,482,11
CAMP00319,LumaStyle_Organic_202403,2024-03-04,Organic,0.0,5769,190,2
CAMP00320,LumaStyle_Referral_202403,2024-03-04,Referral,0.0,1163,88,4
CAMP00321,LumaStyle_GoogleAds_202403,2024-03-05,Google Ads,417.99,20186,686,24
CAMP00322,LumaStyle_MetaAds_202403,2024-03-05,Meta Ads,179.73,14346,245,13
CAMP00323,LumaStyle_Email_202403,2024-03-05,Email,49.27,3267,563,11
CAMP00324,LumaStyle_Organic_202403,2024-03-05,Organic,0.0,3550,108,3
CAMP00325,LumaStyle_Referral_202403,2024-03-05,Referral,0.0,1462,171,12
CAMP00326,LumaStyle_GoogleAds_202403,2024-03-06,Google Ads,175.79,9475,315,10
CAMP00327,LumaStyle_MetaAds_202403,2024-03-06,Meta Ads,222.76,13068,256,10
CAMP00328,LumaStyle_Email_202403,2024-03-06,Email,76.98,2377,435,10
CAMP00329,LumaStyle_Organic_202403,2024-03-06,Organic,0.0,7006,244,4
CAMP00330,LumaStyle_Referral_202403,2024-03-06,Referral,0.0,1085,78,4
CAMP00331,LumaStyle_GoogleAds_202403,2024-03-07,Google Ads,457.94,25546,487,21
CAMP00332,LumaStyle_MetaAds_202403,2024-03-07,Meta Ads,360.94,24184,199,12
CAMP00333,LumaStyle_Email_202403,2024-03-07,Email,48.43,4922,545,8
CAMP00334,LumaStyle_Organic_202403,2024-03-07,Organic,0.0,4718,115,2
CAMP00335,LumaStyle_Referral_202403,2024-03-07,Referral,0.0,1747,101,4
CAMP00336,LumaStyle_GoogleAds_202403,2024-03-08,Google Ads,329.69,17909,326,11
CAMP00337,LumaStyle_MetaAds_202403,2024-03-08,Meta Ads,253.68,18623,206,13
CAMP00338,LumaStyle_Email_202403,2024-03-08,Email,55.85,2121,390,6
CAMP00339,LumaStyle_Organic_202403,2024-03-08,Organic,0.0,6605,188,4
CAMP00340,LumaStyle_Referral_202403,2024-03-08,Referral,0.0,677,47,1
CAMP00341,LumaStyle_GoogleAds_202403,2024-03-09,Google Ads,355.05,15292,236,7
CAMP00342,LumaStyle_MetaAds_202403,2024-03-09,Meta Ads,154.13,9621,117,5
CAMP00343,LumaStyle_Email_202403,2024-03-09,Email,22.3,4283,687,15
CAMP00344,LumaStyle_Organic_202403,2024-03-09,Organic,0.0,3875,111,1
CAMP00345,LumaStyle_Referral_202403,2024-03-09,Referral,0.0,1094,128,6
CAMP00346,LumaStyle_GoogleAds_202403,2024-03-10,Google Ads,416.7,24423,776,22
CAMP00347,LumaStyle_MetaAds_202403,2024-03-10,Meta Ads,327.08,23406,405,17
CAMP00348,LumaStyle_Email_202403,2024-03-10,Email,28.68,2934,455,6
CAMP00349,LumaStyle_Organic_202403,2024-03-10,Organic,0.0,3483,138,2
CAMP00350,LumaStyle_Referral_202403,2024-03-10,Referral,0.0,705,59,3
CAMP00351,LumaStyle_GoogleAds_202403,2024-03-11,Google Ads,329.37,13469,431,11
CAMP00352,LumaStyle_MetaAds_202403,2024-03-11,Meta Ads,342.76,26530,215,8
CAMP00353,LumaStyle_Email_202403,2024-03-11,Email,20.16,4441,781,20
CAMP00354,LumaStyle_Organic_202403,2024-03-11,Organic,0.0,5882,120,3
CAMP00355,LumaStyle_Referral_202403,2024-03-11,Referral,0.0,754,51,3
CAMP00356,LumaStyle_GoogleAds_202403,2024-03-12,Google Ads,330.13,16546,285,11
CAMP00357,LumaStyle_MetaAds_202403,2024-03-12,Meta Ads,308.65,19888,346,24
CAMP00358,LumaStyle_Email_202403,2024-03-12,Email,33.52,2598,509,5
CAMP00359,LumaStyle_Organic_202403,2024-03-12,Organic,0.0,4488,94,2
CAMP00360,LumaStyle_Referral_202403,2024-03-12,Referral,0.0,738,51,3
CAMP00361,LumaStyle_GoogleAds_202403,2024-03-13,Google Ads,360.6,15267,345,10
CAMP00362,LumaStyle_MetaAds_202403,2024-03-13,Meta Ads,107.95,8533,166,8
CAMP00363,LumaStyle_Email_202403,2024-03-13,Email,56.13,3895,680,15
CAMP00364,LumaStyle_Organic_202403,2024-03-13,Organic,0.0,4800,160,4
CAMP00365,LumaStyle_Referral_202403,2024-03-13,Referral,0.0,1026,116,7
CAMP00366,LumaStyle_GoogleAds_202403,2024-03-14,Google Ads,370.08,17922,309,11
CAMP00367,LumaStyle_MetaAds_202403,2024-03-14,Meta Ads,112.43,8643,123,4
CAMP00368,LumaStyle_Email_202403,2024-03-14,Email,66.41,2604,473,6
CAMP00369,LumaStyle_Organic_202403,2024-03-14,Organic,0.0,4358,103,1
CAMP00370,LumaStyle_Referral_202403,2024-03-14,Referral,0.0,1438,103,6
CAMP00371,LumaStyle_GoogleAds_202403,2024-03-15,Google Ads,493.59,24334,383,14
CAMP00372,LumaStyle_MetaAds_202403,2024-03-15,Meta Ads,364.06,21664,342,23
CAMP00373,LumaStyle_Email_202403,2024-03-15,Email,71.2,4579,918,17
CAMP00374,LumaStyle_Organic_202403,2024-03-15,Organic,0.0,3379,95,1
CAMP00375,LumaStyle_Referral_202403,2024-03-15,Referral,0.0,1403,118,7
CAMP00376,LumaStyle_GoogleAds_202403,2024-03-16,Google Ads,404.68,23373,606,26
CAMP00377,LumaStyle_MetaAds_202403,2024-03-16,Meta Ads,265.04,14760,119,6
CAMP00378,LumaStyle_Email_202403,2024-03-16,Email,69.03,4058,508,10
CAMP00379,LumaStyle_Organic_202403,2024-03-16,Organic,0.0,3012,115,2
CAMP00380,LumaStyle_Referral_202403,2024-03-16,Referral,0.0,1370,88,5
CAMP00381,LumaStyle_GoogleAds_202403,2024-03-17,Google Ads,299.57,15358,536,16
CAMP00382,LumaStyle_MetaAds_202403,2024-03-17,Meta Ads,208.53,16319,245,15
CAMP00383,LumaStyle_Email_202403,2024-03-17,Email,34.54,3906,791,18
CAMP00384,LumaStyle_Organic_202403,2024-03-17,Organic,0.0,6535,228,4
CAMP00385,LumaStyle_Referral_202403,2024-03-17,Referral,0.0,1512,172,6
CAMP00386,LumaStyle_GoogleAds_202403,2024-03-18,Google Ads,226.19,9395,276,7
CAMP00387,LumaStyle_MetaAds_202403,2024-03-18,Meta Ads,119.59,6715,98,2
CAMP00388,LumaStyle_Email_202403,2024-03-18,Email,41.21,2837,307,8
CAMP00389,LumaStyle_Organic_202403,2024-03-18,Organic,0.0,3051,61,1
CAMP00390,LumaStyle_Referral_202403,2024-03-18,Referral,0.0,1591,102,6
CAMP00391,LumaStyle_GoogleAds_202403,2024-03-19,Google Ads,255.87,13007,364,13
CAMP00392,LumaStyle_MetaAds_202403,2024-03-19,Meta Ads,375.14,22475,287,11
CAMP00393,LumaStyle_Email_202403,2024-03-19,Email,74.98,2259,496,9
CAMP00394,LumaStyle_Organic_202403,2024-03-19,Organic,0.0,7265,189,5
CAMP00395,LumaStyle_Referral_202403,2024-03-19,Referral,0.0,1424,110,4
CAMP00396,LumaStyle_GoogleAds_202403,2024-03-20,Google Ads,332.6,19793,370,11
CAMP00397,LumaStyle_MetaAds_202403,2024-03-20,Meta Ads,337.75,22070,207,12
CAMP00398,LumaStyle_Email_202403,2024-03-20,Email,55.78,4851,873,12
CAMP00399,LumaStyle_Organic_202403,2024-03-20,Organic,0.0,5999,137,3
CAMP00400,LumaStyle_Referral_202403,2024-03-20,Referral,0.0,1333,137,8
CAMP00401,LumaStyle_GoogleAds_202403,2024-03-21,Google Ads,414.86,20141,406,16
CAMP00402,LumaStyle_MetaAds_202403,2024-03-21,Meta Ads,214.82,16753,138,8
CAMP00403,LumaStyle_Email_202403,2024-03-21,Email,60.84,4910,495,11
CAMP00404,LumaStyle_Organic_202403,2024-03-21,Organic,0.0,4980,191,4
CAMP00405,LumaStyle_Referral_202403,2024-03-21,Referral,0.0,1988,211,13
CAMP00406,LumaStyle_GoogleAds_202403,2024-03-22,Google Ads,177.89,9769,288,7
CAMP00407,LumaStyle_MetaAds_202403,2024-03-22,Meta Ads,165.24,12304,143,8
CAMP00408,LumaStyle_Email_202403,2024-03-22,Email,49.78,3272,651,10
CAMP00409,LumaStyle_Organic_202403,2024-03-22,Organic,0.0,4499,118,2
CAMP00410,LumaStyle_Referral_202403,2024-03-22,Referral,0.0,654,39,1
CAMP00411,LumaStyle_GoogleAds_202403,2024-03-23,Google Ads,291.02,15032,268,11
CAMP00412,LumaStyle_MetaAds_202403,2024-03-23,Meta Ads,177.74,12823,240,13
CAMP00413,LumaStyle_Email_202403,2024-03-23,Email,29.63,2201,335,6
CAMP00414,LumaStyle_Organic_202403,2024-03-23,Organic,0.0,7526,269,3
CAMP00415,LumaStyle_Referral_202403,2024-03-23,Referral,0.0,1899,100,6
CAMP00416,LumaStyle_GoogleAds_202403,2024-03-24,Google Ads,228.42,11862,196,4
CAMP00417,LumaStyle_MetaAds_202403,2024-03-24,Meta Ads,386.23,23392,438,13
CAMP00418,LumaStyle_Email_202403,2024-03-24,Email,65.82,3175,621,7
CAMP00419,LumaStyle_Organic_202403,2024-03-24,Organic,0.0,5125,154,1
CAMP00420,LumaStyle_Referral_202403,2024-03-24,Referral,0.0,928,98,3
CAMP00421,LumaStyle_GoogleAds_202403,2024-03-25,Google Ads,458.19,23958,601,22
CAMP00422,LumaStyle_MetaAds_202403,2024-03-25,Meta Ads,408.04,30522,574,22
CAMP00423,LumaStyle_Email_202403,2024-03-25,Email,70.78,4480,710,9
CAMP00424,LumaStyle_Organic_202403,2024-03-25,Organic,0.0,6265,126,2
CAMP00425,LumaStyle_Referral_202403,2024-03-25,Referral,0.0,591,35,2
CAMP00426,LumaStyle_GoogleAds_202403,2024-03-26,Google Ads,205.11,11617,358,13
CAMP00427,LumaStyle_MetaAds_202403,2024-03-26,Meta Ads,138.31,10065,196,12
CAMP00428,LumaStyle_Email_202403,2024-03-26,Email,70.55,3297,415,8
CAMP00429,LumaStyle_Organic_202403,2024-03-26,Organic,0.0,5955,231,6
CAMP00430,LumaStyle_Referral_202403,2024-03-26,Referral,0.0,1334,122,5
CAMP00431,LumaStyle_GoogleAds_202403,2024-03-27,Google Ads,491.85,29001,708,19
CAMP00432,LumaStyle_MetaAds_202403,2024-03-27,Meta Ads,345.8,23704,423,21
CAMP00433,LumaStyle_Email_202403,2024-03-27,Email,66.92,3942,485,6
CAMP00434,LumaStyle_Organic_202403,2024-03-27,Organic,0.0,3393,74,2
CAMP00435,LumaStyle_Referral_202403,2024-03-27,Referral,0.0,875,72,4
CAMP00436,LumaStyle_GoogleAds_202403,2024-03-28,Google Ads,220.31,10059,259,12
CAMP00437,LumaStyle_MetaAds_202403,2024-03-28,Meta Ads,143.02,8441,122,6
CAMP00438,LumaStyle_Email_202403,2024-03-28,Email,71.11,3463,408,4
CAMP00439,LumaStyle_Organic_202403,2024-03-28,Organic,0.0,5327,137,2
CAMP00440,LumaStyle_Referral_202403,2024-03-28,Referral,0.0,625,68,3
CAMP00441,LumaStyle_GoogleAds_202403,2024-03-29,Google Ads,431.66,25286,610,14
CAMP00442,LumaStyle_MetaAds_202403,2024-03-29,Meta Ads,403.48,22583,210,8
CAMP00443,LumaStyle_Email_202403,2024-03-29,Email,30.75,2127,456,8
CAMP00444,LumaStyle_Organic_202403,2024-03-29,Organic,0.0,5014,193,3
CAMP00445,LumaStyle_Referral_202403,2024-03-29,Referral,0.0,586,64,3
CAMP00446,LumaStyle_GoogleAds_202403,2024-03-30,Google Ads,231.48,12436,249,10
CAMP00447,LumaStyle_MetaAds_202403,2024-03-30,Meta Ads,380.83,20137,228,14
CAMP00448,LumaStyle_Email_202403,2024-03-30,Email,79.14,3884,641,11
CAMP00449,LumaStyle_Organic_202403,2024-03-30,Organic,0.0,3498,127,2
CAMP00450,LumaStyle_Referral_202403,2024-03-30,Referral,0.0,564,52,3
CAMP00451,LumaStyle_GoogleAds_202403,2024-03-31,Google Ads,219.3,9074,233,7
CAMP00452,LumaStyle_MetaAds_202403,2024-03-31,Meta Ads,422.31,22014,210,13
CAMP00453,LumaStyle_Email_202403,2024-03-31,Email,79.81,2285,451,7
CAMP00454,LumaStyle_Organic_202403,2024-03-31,Organic,0.0,5642,142,3
CAMP00455,LumaStyle_Referral_202403,2024-03-31,Referral,0.0,1654,176,11
CAMP00456,LumaStyle_GoogleAds_202404,2024-04-01,Google Ads,210.69,11839,384,7
CAMP00457,LumaStyle_MetaAds_202404,2024-04-01,Meta Ads,380.68,29702,261,9
CAMP00458,LumaStyle_Email_202404,2024-04-01,Email,38.99,2121,232,6
CAMP00459,LumaStyle_Organic_202404,2024-04-01,Organic,0.0,6585,195,5
CAMP00460,LumaStyle_Referral_202404,2024-04-01,Referral,0.0,1958,158,8
CAMP00461,LumaStyle_GoogleAds_202404,2024-04-02,Google Ads,446.4,20525,570,11
CAMP00462,LumaStyle_MetaAds_202404,2024-04-02,Meta Ads,401.37,24889,241,15
CAMP00463,LumaStyle_Email_202404,2024-04-02,Email,75.02,2311,491,12
CAMP00464,LumaStyle_Organic_202404,2024-04-02,Organic,0.0,5728,184,3
CAMP00465,LumaStyle_Referral_202404,2024-04-02,Referral,0.0,1077,114,7
CAMP00466,LumaStyle_GoogleAds_202404,2024-04-03,Google Ads,163.04,8478,157,7
CAMP00467,LumaStyle_MetaAds_202404,2024-04-03,Meta Ads,374.99,21236,394,22
CAMP00468,LumaStyle_Email_202404,2024-04-03,Email,58.48,3985,407,11
CAMP00469,LumaStyle_Organic_202404,2024-04-03,Organic,0.0,3155,89,0
CAMP00470,LumaStyle_Referral_202404,2024-04-03,Referral,0.0,1234,104,5
CAMP00471,LumaStyle_GoogleAds_202404,2024-04-04,Google Ads,262.42,12977,344,15
CAMP00472,LumaStyle_MetaAds_202404,2024-04-04,Meta Ads,400.86,26746,524,31
CAMP00473,LumaStyle_Email_202404,2024-04-04,Email,29.58,3332,570,15
CAMP00474,LumaStyle_Organic_202404,2024-04-04,Organic,0.0,4140,158,1
CAMP00475,LumaStyle_Referral_202404,2024-04-04,Referral,0.0,1946,178,10
CAMP00476,LumaStyle_GoogleAds_202404,2024-04-05,Google Ads,152.98,7440,134,3
CAMP00477,LumaStyle_MetaAds_202404,2024-04-05,Meta Ads,189.15,11408,145,9
CAMP00478,LumaStyle_Email_202404,2024-04-05,Email,24.94,4000,406,6
CAMP00479,LumaStyle_Organic_202404,2024-04-05,Organic,0.0,7433,248,5
CAMP00480,LumaStyle_Referral_202404,2024-04-05,Referral,0.0,1566,113,5
CAMP00481,LumaStyle_GoogleAds_202404,2024-04-06,Google Ads,399.81,22392,398,19
CAMP00482,LumaStyle_MetaAds_202404,2024-04-06,Meta Ads,259.4,15237,224,15
CAMP00483,LumaStyle_Email_202404,2024-04-06,Email,62.84,2474,501,6
CAMP00484,LumaStyle_Organic_202404,2024-04-06,Organic,0.0,6113,165,2
CAMP00485,LumaStyle_Referral_202404,2024-04-06,Referral,0.0,1075,122,4
CAMP00486,LumaStyle_GoogleAds_202404,2024-04-07,Google Ads,197.11,10163,216,5
CAMP00487,LumaStyle_MetaAds_202404,2024-04-07,Meta Ads,363.85,24887,348,19
CAMP00488,LumaStyle_Email_202404,2024-04-07,Email,43.7,3839,456,5
CAMP00489,LumaStyle_Organic_202404,2024-04-07,Organic,0.0,7874,187,4
CAMP00490,LumaStyle_Referral_202404,2024-04-07,Referral,0.0,1863,186,13
CAMP00491,LumaStyle_GoogleAds_202404,2024-04-08,Google Ads,157.53,6459,150,5
CAMP00492,LumaStyle_MetaAds_202404,2024-04-08,Meta Ads,379.31,19117,202,12
CAMP00493,LumaStyle_Email_202404,2024-04-08,Email,50.61,3379,658,13
CAMP00494,LumaStyle_Organic_202404,2024-04-08,Organic,0.0,4692,117,2
CAMP00495,LumaStyle_Referral_202404,2024-04-08,Referral,0.0,1148,123,7
CAMP00496,LumaStyle_GoogleAds_202404,2024-04-09,Google Ads,261.57,11246,359,9
CAMP00497,LumaStyle_MetaAds_202404,2024-04-09,Meta Ads,232.02,12198,102,5
CAMP00498,LumaStyle_Email_202404,2024-04-09,Email,26.78,4148,620,6
CAMP00499,LumaStyle_Organic_202404,2024-04-09,Organic,0.0,5617,201,2
CAMP00500,LumaStyle_Referral_202404,2024-04-09,Referral,0.0,762,57,4
CAMP00501,LumaStyle_GoogleAds_202404,2024-04-10,Google Ads,173.04,7083,186,7
CAMP00502,LumaStyle_MetaAds_202404,2024-04-10,Meta Ads,317.3,23679,362,13
CAMP00503,LumaStyle_Email_202404,2024-04-10,Email,67.32,3668,494,10
CAMP00504,LumaStyle_Organic_202404,2024-04-10,Organic,0.0,7025,142,1
CAMP00505,LumaStyle_Referral_202404,2024-04-10,Referral,0.0,1097,80,3
CAMP00506,LumaStyle_GoogleAds_202404,2024-04-11,Google Ads,274.59,12798,316,8
CAMP00507,LumaStyle_MetaAds_202404,2024-04-11,Meta Ads,434.76,23173,343,11
CAMP00508,LumaStyle_Email_202404,2024-04-11,Email,72.88,3986,568,12
CAMP00509,LumaStyle_Organic_202404,2024-04-11,Organic,0.0,5494,122,2
CAMP00510,LumaStyle_Referral_202404,2024-04-11,Referral,0.0,531,35,1
CAMP00511,LumaStyle_GoogleAds_202404,2024-04-12,Google Ads,351.06,17095,359,16
CAMP00512,LumaStyle_MetaAds_202404,2024-04-12,Meta Ads,284.14,21293,325,13
CAMP00513,LumaStyle_Email_202404,2024-04-12,Email,59.32,4055,659,17
CAMP00514,LumaStyle_Organic_202404,2024-04-12,Organic,0.0,6302,135,3
CAMP00515,LumaStyle_Referral_202404,2024-04-12,Referral,0.0,721,79,5
CAMP00516,LumaStyle_GoogleAds_202404,2024-04-13,Google Ads,305.42,12567,191,5
CAMP00517,LumaStyle_MetaAds_202404,2024-04-13,Meta Ads,370.53,24688,437,13
CAMP00518,LumaStyle_Email_202404,2024-04-13,Email,25.48,2161,255,2
CAMP00519,LumaStyle_Organic_202404,2024-04-13,Organic,0.0,4553,101,1
CAMP00520,LumaStyle_Referral_202404,2024-04-13,Referral,0.0,1451,119,8
CAMP00521,LumaStyle_GoogleAds_202404,2024-04-14,Google Ads,214.97,12829,297,9
CAMP00522,LumaStyle_MetaAds_202404,2024-04-14,Meta Ads,380.06,20796,230,9
CAMP00523,LumaStyle_Email_202404,2024-04-14,Email,78.19,3455,719,7
CAMP00524,LumaStyle_Organic_202404,2024-04-14,Organic,0.0,6559,260,4
CAMP00525,LumaStyle_Referral_202404,2024-04-14,Referral,0.0,1581,189,11
CAMP00526,LumaStyle_GoogleAds_202404,2024-04-15,Google Ads,184.11,8530,191,5
CAMP00527,LumaStyle_MetaAds_202404,2024-04-15,Meta Ads,287.37,18388,355,24
CAMP00528,LumaStyle_Email_202404,2024-04-15,Email,60.85,4731,539,8
CAMP00529,LumaStyle_Organic_202404,2024-04-15,Organic,0.0,5614,216,4
CAMP00530,LumaStyle_Referral_202404,2024-04-15,Referral,0.0,1518,154,7
CAMP00531,LumaStyle_GoogleAds_202404,2024-04-16,Google Ads,189.96,7603,143,7
CAMP00532,LumaStyle_MetaAds_202404,2024-04-16,Meta Ads,264.16,14899,193,5
CAMP00533,LumaStyle_Email_202404,2024-04-16,Email,38.12,2764,585,7
CAMP00534,LumaStyle_Organic_202404,2024-04-16,Organic,0.0,4073,143,1
CAMP00535,LumaStyle_Referral_202404,2024-04-16,Referral,0.0,1090,64,4
CAMP00536,LumaStyle_GoogleAds_202404,2024-04-17,Google Ads,242.43,10184,272,11
CAMP00537,LumaStyle_MetaAds_202404,2024-04-17,Meta Ads,214.81,14033,144,9
CAMP00538,LumaStyle_Email_202404,2024-04-17,Email,24.25,4091,558,10
CAMP00539,LumaStyle_Organic_202404,2024-04-17,Organic,0.0,7969,163,3
CAMP00540,LumaStyle_Referral_202404,2024-04-17,Referral,0.0,725,69,4
CAMP00541,LumaStyle_GoogleAds_202404,2024-04-18,Google Ads,378.96,16813,330,7
CAMP00542,LumaStyle_MetaAds_202404,2024-04-18,Meta Ads,299.22,22914,386,25
CAMP00543,LumaStyle_Email_202404,2024-04-18,Email,41.34,3938,463,11
CAMP00544,LumaStyle_Organic_202404,2024-04-18,Organic,0.0,6691,160,1
CAMP00545,LumaStyle_Referral_202404,2024-04-18,Referral,0.0,1876,193,10
CAMP00546,LumaStyle_GoogleAds_202404,2024-04-19,Google Ads,451.74,21796,403,10
CAMP00547,LumaStyle_MetaAds_202404,2024-04-19,Meta Ads,396.55,24097,231,9
CAMP00548,LumaStyle_Email_202404,2024-04-19,Email,21.57,2395,442,12
CAMP00549,LumaStyle_Organic_202404,2024-04-19,Organic,0.0,7127,150,1
CAMP00550,LumaStyle_Referral_202404,2024-04-19,Referral,0.0,1875,121,6
CAMP00551,LumaStyle_GoogleAds_202404,2024-04-20,Google Ads,353.25,19503,354,9
CAMP00552,LumaStyle_MetaAds_202404,2024-04-20,Meta Ads,423.87,21290,260,15
CAMP00553,LumaStyle_Email_202404,2024-04-20,Email,41.46,2297,321,8
CAMP00554,LumaStyle_Organic_202404,2024-04-20,Organic,0.0,6293,204,2
CAMP00555,LumaStyle_Referral_202404,2024-04-20,Referral,0.0,820,51,3
CAMP00556,LumaStyle_GoogleAds_202404,2024-04-21,Google Ads,175.29,9848,323,8
CAMP00557,LumaStyle_MetaAds_202404,2024-04-21,Meta Ads,406.58,20412,400,24
CAMP00558,LumaStyle_Email_202404,2024-04-21,Email,53.81,2346,366,8
CAMP00559,LumaStyle_Organic_202404,2024-04-21,Organic,0.0,3656,115,2
CAMP00560,LumaStyle_Referral_202404,2024-04-21,Referral,0.0,882,95,5
CAMP00561,LumaStyle_GoogleAds_202404,2024-04-22,Google Ads,486.48,20584,551,17
CAMP00562,LumaStyle_MetaAds_202404,2024-04-22,Meta Ads,281.56,22140,326,20
CAMP00563,LumaStyle_Email_202404,2024-04-22,Email,46.21,2633,288,5
CAMP00564,LumaStyle_Organic_202404,2024-04-22,Organic,0.0,5317,211,3
CAMP00565,LumaStyle_Referral_202404,2024-04-22,Referral,0.0,721,53,2
CAMP00566,LumaStyle_GoogleAds_202404,2024-04-23,Google Ads,307.41,13614,446,19
CAMP00567,LumaStyle_MetaAds_202404,2024-04-23,Meta Ads,268.44,20623,411,26
CAMP00568,LumaStyle_Email_202404,2024-04-23,Email,51.68,3200,680,7
CAMP00569,LumaStyle_Organic_202404,2024-04-23,Organic,0.0,4191,161,4
CAMP00570,LumaStyle_Referral_202404,2024-04-23,Referral,0.0,738,63,2
CAMP00571,LumaStyle_GoogleAds_202404,2024-04-24,Google Ads,183.19,7990,229,6
CAMP00572,LumaStyle_MetaAds_202404,2024-04-24,Meta Ads,195.46,11383,152,5
CAMP00573,LumaStyle_Email_202404,2024-04-24,Email,29.96,3079,320,6
CAMP00574,LumaStyle_Organic_202404,2024-04-24,Organic,0.0,5495,203,5
CAMP00575,LumaStyle_Referral_202404,2024-04-24,Referral,0.0,671,42,1
CAMP00576,LumaStyle_GoogleAds_202404,2024-04-25,Google Ads,300.98,16402,292,8
CAMP00577,LumaStyle_MetaAds_202404,2024-04-25,Meta Ads,440.25,25476,335,14
CAMP00578,LumaStyle_Email_202404,2024-04-25,Email,67.66,2275,400,8
CAMP00579,LumaStyle_Organic_202404,2024-04-25,Organic,0.0,4948,151,2
CAMP00580,LumaStyle_Referral_202404,2024-04-25,Referral,0.0,1153,65,4
CAMP00581,LumaStyle_GoogleAds_202404,2024-04-26,Google Ads,239.34,10461,278,8
CAMP00582,LumaStyle_MetaAds_202404,2024-04-26,Meta Ads,178.43,11327,213,14
CAMP00583,LumaStyle_Email_202404,2024-04-26,Email,22.01,3428,392,5
CAMP00584,LumaStyle_Organic_202404,2024-04-26,Organic,0.0,7969,297,8
CAMP00585,LumaStyle_Referral_202404,2024-04-26,Referral,0.0,670,65,3
CAMP00586,LumaStyle_GoogleAds_202404,2024-04-27,Google Ads,200.94,9806,333,10
CAMP00587,LumaStyle_MetaAds_202404,2024-04-27,Meta Ads,222.89,12846,126,7
CAMP00588,LumaStyle_Email_202404,2024-04-27,Email,25.22,4217,801,15
CAMP00589,LumaStyle_Organic_202404,2024-04-27,Organic,0.0,5424,209,2
CAMP00590,LumaStyle_Referral_202404,2024-04-27,Referral,0.0,745,66,3
CAMP00591,LumaStyle_GoogleAds_202404,2024-04-28,Google Ads,491.99,28984,873,21
CAMP00592,LumaStyle_MetaAds_202404,2024-04-28,Meta Ads,268.9,17405,180,12
CAMP00593,LumaStyle_Email_202404,2024-04-28,Email,21.73,3812,771,18
CAMP00594,LumaStyle_Organic_202404,2024-04-28,Organic,0.0,7386,161,4
CAMP00595,LumaStyle_Referral_202404,2024-04-28,Referral,0.0,1256,89,6
CAMP00596,LumaStyle_GoogleAds_202404,2024-04-29,Google Ads,200.8,11142,380,10
CAMP00597,LumaStyle_MetaAds_202404,2024-04-29,Meta Ads,395.57,28439,419,15
CAMP00598,LumaStyle_Email_202404,2024-04-29,Email,48.73,4267,874,14
CAMP00599,LumaStyle_Organic_202404,2024-04-29,Organic,0.0,7853,232,3
CAMP00600,LumaStyle_Referral_202404,2024-04-29,Referral,0.0,1541,104,7
CAMP00601,LumaStyle_GoogleAds_202404,2024-04-30,Google Ads,286.58,13281,356,11
CAMP00602,LumaStyle_MetaAds_202404,2024-04-30,Meta Ads,270.61,21070,362,20
CAMP00603,LumaStyle_Email_202404,2024-04-30,Email,68.81,3633,726,9
CAMP00604,LumaStyle_Organic_202404,2024-04-30,Organic,0.0,5321,123,2
CAMP00605,LumaStyle_Referral_202404,2024-04-30,Referral,0.0,1818,97,6
CAMP00606,LumaStyle_GoogleAds_202405,2024-05-01,Google Ads,191.86,8140,144,3
CAMP00607,LumaStyle_MetaAds_202405,2024-05-01,Meta Ads,415.07,32528,451,18
CAMP00608,LumaStyle_Email_202405,2024-05-01,Email,37.38,4033,666,15
CAMP00609,LumaStyle_Organic_202405,2024-05-01,Organic,0.0,6845,168,2
CAMP00610,LumaStyle_Referral_202405,2024-05-01,Referral,0.0,600,45,2
CAMP00611,LumaStyle_GoogleAds_202405,2024-05-02,Google Ads,390.43,21303,374,13
CAMP00612,LumaStyle_MetaAds_202405,2024-05-02,Meta Ads,184.69,13942,240,7
CAMP00613,LumaStyle_Email_202405,2024-05-02,Email,24.79,4780,608,7
CAMP00614,LumaStyle_Organic_202405,2024-05-02,Organic,0.0,4062,128,2
CAMP00615,LumaStyle_Referral_202405,2024-05-02,Referral,0.0,633,72,5
CAMP00616,LumaStyle_GoogleAds_202405,2024-05-03,Google Ads,308.01,13009,298,14
CAMP00617,LumaStyle_MetaAds_202405,2024-05-03,Meta Ads,252.0,19167,371,12
CAMP00618,LumaStyle_Email_202405,2024-05-03,Email,44.14,2208,328,6
CAMP00619,LumaStyle_Organic_202405,2024-05-03,Organic,0.0,7500,296,7
CAMP00620,LumaStyle_Referral_202405,2024-05-03,Referral,0.0,1572,138,7
CAMP00621,LumaStyle_GoogleAds_202405,2024-05-04,Google Ads,371.05,17157,485,13
CAMP00622,LumaStyle_MetaAds_202405,2024-05-04,Meta Ads,120.38,7003,107,5
CAMP00623,LumaStyle_Email_202405,2024-05-04,Email,44.24,3450,436,8
CAMP00624,LumaStyle_Organic_202405,2024-05-04,Organic,0.0,5399,142,1
CAMP00625,LumaStyle_Referral_202405,2024-05-04,Referral,0.0,1175,131,7
